cpu,memory,timestamp
4.8,9011.2,18:45:00
0,9011.2,18:45:00
5,9011.2,18:45:00
0,9011.2,18:45:00
5,9011.2,18:45:00
5,9011.2,18:45:01
0,9011.2,18:45:01
5,9011.2,18:45:01
5,9011.2,18:45:01
5,9011.2,18:45:01
5,9011.2,18:45:02
25,9011.2,18:45:02
40,9011.2,18:45:02
5,9011.2,18:45:02
10,9011.2,18:45:02
5,9011.2,18:45:03
0,9011.2,18:45:03
19,9011.2,18:45:03
0,9011.2,18:45:03
5,9011.2,18:45:03
5,9011.2,18:45:04
5,9011.2,18:45:04
5,9011.2,18:45:04
5,9011.2,18:45:04
0,9011.2,18:45:04
5,9011.2,18:45:05
5,9011.2,18:45:05
5,9011.2,18:45:05
65,9011.2,18:45:05
45,9011.2,18:45:05
55,9011.2,18:45:06
205,9011.2,18:45:06
135,9011.2,18:45:06
60,9011.2,18:45:06
223.8,9011.2,18:45:06
215,9011.2,18:45:07
125,9011.2,18:45:07
285,9011.2,18:45:07
60,9011.2,18:45:07
85,9011.2,18:45:07
285,9011.2,18:45:08
115,9011.2,18:45:08
120,9011.2,18:45:08
175,9011.2,18:45:08
140,9011.2,18:45:08
125,9011.2,18:45:09
115,9011.2,18:45:09
140,9011.2,18:45:09
100,9011.2,18:45:09
115,9011.2,18:45:09
114.3,9011.2,18:45:10
105,9011.2,18:45:10
110,9011.2,18:45:10
120,9011.2,18:45:10
110,9011.2,18:45:10
215,9011.2,18:45:11
245,9011.2,18:45:11
115,9011.2,18:45:11
245,9011.2,18:45:11
280,9011.2,18:45:11
360,9011.2,18:45:12
325,9011.2,18:45:12
260,9011.2,18:45:12
220,9011.2,18:45:12
150,9011.2,18:45:12
225,9011.2,18:45:13
170,9011.2,18:45:13
42.9,9011.2,18:45:13
75,9011.2,18:45:13
45,9011.2,18:45:13
105,9011.2,18:45:14
50,9011.2,18:45:14
90,9011.2,18:45:14
145,9011.2,18:45:14
25,9011.2,18:45:14
140,9011.2,18:45:15
185,9011.2,18:45:15
265,9011.2,18:45:15
195,9011.2,18:45:15
200,9011.2,18:45:15
200,9011.2,18:45:16
215,9011.2,18:45:16
280,9011.2,18:45:16
210,9011.2,18:45:16
204.8,9011.2,18:45:16
200,9011.2,18:45:17
270,9011.2,18:45:17
190,9011.2,18:45:17
260,9011.2,18:45:17
160,9011.2,18:45:17
215,9011.2,18:45:18
220,9011.2,18:45:18
255,9011.2,18:45:18
250,9011.2,18:45:18
155,9011.2,18:45:18
220,9011.2,18:45:19
340,9011.2,18:45:19
210,9011.2,18:45:19
235,9011.2,18:45:19
190,9011.2,18:45:19
180,9011.2,18:45:20
209.5,9011.2,18:45:20
25,9011.2,18:45:20
110,9011.2,18:45:20
45,9011.2,18:45:20
100,9011.2,18:45:21
130,9011.2,18:45:21
115,9011.2,18:45:21
90,9011.2,18:45:21
85,9011.2,18:45:21
55,9011.2,18:45:22
255,9011.2,18:45:22
280,9011.2,18:45:22
245,9011.2,18:45:22
170,9011.2,18:45:22
225,9011.2,18:45:23
210,9011.2,18:45:23
60,9011.2,18:45:23
81,9011.2,18:45:23
50,9011.2,18:45:23
110,9011.2,18:45:24
130,9011.2,18:45:24
110,9011.2,18:45:24
100,9011.2,18:45:24
50,9011.2,18:45:24
75,9011.2,18:45:25
280,9011.2,18:45:25
165,9011.2,18:45:25
290,9011.2,18:45:25
175,9011.2,18:45:25
245,9011.2,18:45:26
215,9011.2,18:45:26
255,9011.2,18:45:26
230,9011.2,18:45:26
200,9011.2,18:45:26
242.9,9011.2,18:45:27
300,9011.2,18:45:27
300,9011.2,18:45:27
210,9011.2,18:45:27
180,9011.2,18:45:27
185,9011.2,18:45:28
190,9011.2,18:45:28
290,9011.2,18:45:28
260,9011.2,18:45:28
175,9011.2,18:45:28
185,9011.2,18:45:29
235,9011.2,18:45:29
305,9011.2,18:45:29
250,9011.2,18:45:29
230,9011.2,18:45:29
205,9011.2,18:45:30
275,9011.2,18:45:30
255,9011.2,18:45:30
185.7,9011.2,18:45:30
150,9011.2,18:45:30
245,9011.2,18:45:31
225,9011.2,18:45:31
210,9011.2,18:45:31
275,9011.2,18:45:31
170,9011.2,18:45:31
260,9011.2,18:45:32
50,9011.2,18:45:32
95,9011.2,18:45:32
35,9011.2,18:45:32
70,9011.2,18:45:32
55,9011.2,18:45:33
85,9011.2,18:45:33
105,9011.2,18:45:33
45,9011.2,18:45:33
209.5,9011.2,18:45:33
280,9011.2,18:45:34
240,9011.2,18:45:34
155,9011.2,18:45:34
295,9011.2,18:45:34
140,9011.2,18:45:34
310,9011.2,18:45:35
185,9011.2,18:45:35
270,9011.2,18:45:35
135,9011.2,18:45:35
245,9011.2,18:45:35
150,9011.2,18:45:36
40,9011.2,18:45:36
100,9011.2,18:45:36
50,9011.2,18:45:36
120,9011.2,18:45:37
71.4,9011.2,18:45:37
70,9011.2,18:45:37
120,9011.2,18:45:37
40,9011.2,18:45:37
70,9011.2,18:45:38
320,9011.2,18:45:38
165,9011.2,18:45:38
245,9011.2,18:45:38
135,9011.2,18:45:38
295,9011.2,18:45:39
325,9011.2,18:45:39
175,9011.2,18:45:39
245,9011.2,18:45:39
125,9011.2,18:45:39
252.4,9011.2,18:45:40
135,9011.2,18:45:40
40,9011.2,18:45:40
55,9011.2,18:45:40
75,9011.2,18:45:40
55,9011.2,18:45:41
160,9011.2,18:45:41
30,9011.2,18:45:41
90,9011.2,18:45:41
215,9011.2,18:45:41
315,9011.2,18:45:42
240,9011.2,18:45:42
200,9011.2,18:45:42
195,9011.2,18:45:42
305,9011.2,18:45:42
250,9011.2,18:45:43
261.9,9011.2,18:45:43
185,9011.2,18:45:43
160,9011.2,18:45:43
285,9011.2,18:45:43
195,9011.2,18:45:44
140,9011.2,18:45:44
55,9011.2,18:45:44
180,9011.2,18:45:44
270,9011.2,18:45:44
235,9011.2,18:45:45
205,9011.2,18:45:45
135,9011.2,18:45:45
295,9011.2,18:45:45
160,9011.2,18:45:45
300,9011.2,18:45:46
205,9011.2,18:45:46
230,9011.2,18:45:46
142.9,9011.2,18:45:46
245,9011.2,18:45:46
175,9011.2,18:45:47
265,9011.2,18:45:47
210,9011.2,18:45:47
225,9011.2,18:45:47
170,9011.2,18:45:47
135,9011.2,18:45:48
305,9011.2,18:45:48
115,9011.2,18:45:48
35,9011.2,18:45:48
85,9011.2,18:45:48
40,9011.2,18:45:49
