cpu,memory,timestamp
20,9113.6,19:22:28
20,9113.6,19:22:28
20,9113.6,19:22:28
25,9113.6,19:22:28
20,9113.6,19:22:28
20,9113.6,19:22:29
20,9113.6,19:22:29
20,9113.6,19:22:29
20,9113.6,19:22:29
20,9113.6,19:22:29
20,9113.6,19:22:30
20,9113.6,19:22:30
20,9113.6,19:22:30
20,9113.6,19:22:30
15,9113.6,19:22:30
25,9113.6,19:22:31
15,9113.6,19:22:31
23.8,9113.6,19:22:31
20,9113.6,19:22:31
20,9113.6,19:22:31
20,9113.6,19:22:32
20,9113.6,19:22:32
20,9113.6,19:22:32
15,9113.6,19:22:32
20,9113.6,19:22:32
20,9113.6,19:22:33
20,9113.6,19:22:33
20,9113.6,19:22:33
20,9113.6,19:22:33
15,9113.6,19:22:33
20,9113.6,19:22:34
25,9113.6,19:22:34
170,9113.6,19:22:34
85,9113.6,19:22:34
95,9113.6,19:22:34
61.9,9113.6,19:22:35
65,9113.6,19:22:35
65,9113.6,19:22:35
60,9113.6,19:22:35
65,9113.6,19:22:35
55,9113.6,19:22:36
60,9113.6,19:22:36
65,9113.6,19:22:36
60,9113.6,19:22:36
60,9113.6,19:22:36
65,9113.6,19:22:37
60,9113.6,19:22:37
65,9113.6,19:22:37
55,9113.6,19:22:37
65,9113.6,19:22:37
60,9113.6,19:22:38
55,9113.6,19:22:38
70,9113.6,19:22:38
61.9,9113.6,19:22:38
60,9113.6,19:22:38
60,9113.6,19:22:39
60,9113.6,19:22:39
65,9113.6,19:22:39
65,9113.6,19:22:39
60,9113.6,19:22:39
60,9113.6,19:22:40
60,9113.6,19:22:40
65,9113.6,19:22:40
60,9113.6,19:22:40
60,9113.6,19:22:40
60,9113.6,19:22:41
65,9113.6,19:22:41
60,9113.6,19:22:41
55,9113.6,19:22:41
65,9113.6,19:22:41
60,9113.6,19:22:42
61.9,9113.6,19:22:42
60,9113.6,19:22:42
60,9113.6,19:22:42
60,9113.6,19:22:42
60,9113.6,19:22:43
65,9113.6,19:22:43
65,9113.6,19:22:43
60,9113.6,19:22:43
60,9113.6,19:22:43
60,9113.6,19:22:44
60,9113.6,19:22:44
65,9113.6,19:22:44
60,9113.6,19:22:44
60,9113.6,19:22:44
65,9113.6,19:22:45
60,9113.6,19:22:45
90,9113.6,19:22:45
60,9113.6,19:22:45
61.9,9113.6,19:22:45
55,9113.6,19:22:46
65,9113.6,19:22:46
65,9113.6,19:22:46
60,9113.6,19:22:46
60,9113.6,19:22:46
65,9113.6,19:22:47
65,9113.6,19:22:47
190,9113.6,19:22:47
175,9113.6,19:22:47
70,9113.6,19:22:47
55,9113.6,19:22:48
60,9113.6,19:22:48
65,9113.6,19:22:48
70,9113.6,19:22:48
70,9113.6,19:22:48
65,9113.6,19:22:49
70,9113.6,19:22:49
57.1,9113.6,19:22:49
60,9113.6,19:22:49
60,9113.6,19:22:49
60,9113.6,19:22:50
65,9113.6,19:22:50
60,9113.6,19:22:50
55,9113.6,19:22:50
65,9113.6,19:22:50
60,9113.6,19:22:51
65,9113.6,19:22:51
65,9113.6,19:22:51
60,9113.6,19:22:51
60,9113.6,19:22:51
60,9113.6,19:22:52
65,9113.6,19:22:52
60,9113.6,19:22:52
65,9113.6,19:22:52
57.1,9113.6,19:22:52
65,9113.6,19:22:53
60,9113.6,19:22:53
65,9113.6,19:22:53
60,9113.6,19:22:53
60,9113.6,19:22:53
60,9113.6,19:22:54
70,9113.6,19:22:54
80,9113.6,19:22:54
55,9113.6,19:22:54
65,9113.6,19:22:54
60,9113.6,19:22:55
60,9113.6,19:22:55
65,9113.6,19:22:55
60,9113.6,19:22:55
65,9113.6,19:22:55
100,9113.6,19:22:56
35,9113.6,19:22:56
35,9113.6,19:22:56
28.6,9113.6,19:22:56
35,9113.6,19:22:56
40,9113.6,19:22:57
35,9113.6,19:22:57
40,9113.6,19:22:57
55,9113.6,19:22:57
35,9113.6,19:22:57
30,9113.6,19:22:58
35,9113.6,19:22:58
35,9113.6,19:22:58
30,9113.6,19:22:58
35,9113.6,19:22:58
35,9113.6,19:22:59
35,9113.6,19:22:59
35,9113.6,19:22:59
30,9113.6,19:22:59
35,9113.6,19:22:59
35,9113.6,19:23:00
30,9113.6,19:23:00
33.3,9113.6,19:23:00
30,9113.6,19:23:00
40,9113.6,19:23:00
30,9113.6,19:23:01
40,9113.6,19:23:01
70,9113.6,19:23:01
160,9113.6,19:23:01
350,9113.6,19:23:01
130,9113.6,19:23:02
65,9113.6,19:23:02
60,9113.6,19:23:02
70,9113.6,19:23:02
75,9113.6,19:23:02
65,9113.6,19:23:03
65,9113.6,19:23:03
60,9113.6,19:23:03
70,9113.6,19:23:03
75,9113.6,19:23:03
61.9,9113.6,19:23:04
65,9113.6,19:23:04
60,9113.6,19:23:04
65,9113.6,19:23:04
75,9113.6,19:23:04
95,9113.6,19:23:05
40,9113.6,19:23:05
30,9113.6,19:23:05
35,9113.6,19:23:05
30,9113.6,19:23:05
40,9113.6,19:23:06
35,9113.6,19:23:06
30,9113.6,19:23:06
35,9113.6,19:23:06
30,9113.6,19:23:06
40,9113.6,19:23:07
40,9113.6,19:23:07
128.6,9113.6,19:23:07
320,9113.6,19:23:07
205,9113.6,19:23:07
115,9113.6,19:23:08
125,9113.6,19:23:08
125,9113.6,19:23:08
130,9113.6,19:23:08
135,9113.6,19:23:08
125,9113.6,19:23:09
125,9113.6,19:23:09
125,9113.6,19:23:09
125,9113.6,19:23:09
125,9113.6,19:23:09
125,9113.6,19:23:10
120,9113.6,19:23:10
120,9113.6,19:23:10
130,9113.6,19:23:10
119,9113.6,19:23:10
135,9113.6,19:23:11
115,9113.6,19:23:11
280,9113.6,19:23:11
170,9113.6,19:23:11
155,9113.6,19:23:11
160,9113.6,19:23:12
260,9113.6,19:23:12
240,9113.6,19:23:12
170,9113.6,19:23:12
150,9113.6,19:23:12
155,9113.6,19:23:13
160,9113.6,19:23:13
140,9113.6,19:23:13
260,9113.6,19:23:13
315,9113.6,19:23:14
305,9113.6,19:23:14
119,9113.6,19:23:14
115,9113.6,19:23:14
115,9113.6,19:23:14
135,9113.6,19:23:15
140,9113.6,19:23:15
120,9113.6,19:23:15
110,9113.6,19:23:15
125,9113.6,19:23:15
