utilization.gpu [%], memory.used [MiB], timestamp
27, 569, 2024/06/09 19:24:58.227
29, 569, 2024/06/09 19:24:58.430
16, 569, 2024/06/09 19:24:58.633
4, 569, 2024/06/09 19:24:58.836
15, 569, 2024/06/09 19:24:59.038
29, 569, 2024/06/09 19:24:59.246
28, 569, 2024/06/09 19:24:59.449
27, 569, 2024/06/09 19:24:59.652
26, 569, 2024/06/09 19:24:59.855
25, 569, 2024/06/09 19:25:00.058
2, 569, 2024/06/09 19:25:00.262
5, 569, 2024/06/09 19:25:00.463
24, 569, 2024/06/09 19:25:00.666
29, 572, 2024/06/09 19:25:00.870
27, 572, 2024/06/09 19:25:01.076
27, 572, 2024/06/09 19:25:01.282
28, 572, 2024/06/09 19:25:01.484
13, 572, 2024/06/09 19:25:01.687
1, 572, 2024/06/09 19:25:01.890
16, 572, 2024/06/09 19:25:02.093
27, 572, 2024/06/09 19:25:02.298
26, 561, 2024/06/09 19:25:02.501
30, 561, 2024/06/09 19:25:02.703
29, 561, 2024/06/09 19:25:02.910
28, 561, 2024/06/09 19:25:03.117
2, 561, 2024/06/09 19:25:03.320
1, 561, 2024/06/09 19:25:03.521
1, 561, 2024/06/09 19:25:03.723
1, 561, 2024/06/09 19:25:03.925
1, 561, 2024/06/09 19:25:04.128
0, 561, 2024/06/09 19:25:04.331
0, 561, 2024/06/09 19:25:04.532
0, 561, 2024/06/09 19:25:04.734
0, 577, 2024/06/09 19:25:04.935
31, 577, 2024/06/09 19:25:05.141
43, 577, 2024/06/09 19:25:05.346
42, 577, 2024/06/09 19:25:05.549
3, 577, 2024/06/09 19:25:05.752
1, 577, 2024/06/09 19:25:05.955
1, 577, 2024/06/09 19:25:06.158
1, 577, 2024/06/09 19:25:06.359
1, 577, 2024/06/09 19:25:06.561
0, 577, 2024/06/09 19:25:06.763
0, 577, 2024/06/09 19:25:06.964
0, 577, 2024/06/09 19:25:07.167
0, 577, 2024/06/09 19:25:07.368
0, 577, 2024/06/09 19:25:07.570
0, 577, 2024/06/09 19:25:07.772
0, 577, 2024/06/09 19:25:07.973
0, 577, 2024/06/09 19:25:08.175
0, 577, 2024/06/09 19:25:08.377
1, 577, 2024/06/09 19:25:08.580
0, 577, 2024/06/09 19:25:08.781
0, 552, 2024/06/09 19:25:08.983
5, 552, 2024/06/09 19:25:09.187
1, 552, 2024/06/09 19:25:09.389
1, 552, 2024/06/09 19:25:09.592
1, 552, 2024/06/09 19:25:09.794
0, 552, 2024/06/09 19:25:09.997
30, 534, 2024/06/09 19:25:10.201
25, 578, 2024/06/09 19:25:10.403
20, 469, 2024/06/09 19:25:10.608
3, 468, 2024/06/09 19:25:10.811
1, 468, 2024/06/09 19:25:11.013
13, 468, 2024/06/09 19:25:11.216
62, 495, 2024/06/09 19:25:11.426
8, 502, 2024/06/09 19:25:11.629
12, 611, 2024/06/09 19:25:11.831
13, 582, 2024/06/09 19:25:12.032
8, 525, 2024/06/09 19:25:12.233
8, 525, 2024/06/09 19:25:12.435
6, 525, 2024/06/09 19:25:12.636
7, 509, 2024/06/09 19:25:12.837
1, 601, 2024/06/09 19:25:13.140
20, 724, 2024/06/09 19:25:13.342
19, 739, 2024/06/09 19:25:13.543
6, 739, 2024/06/09 19:25:13.744
6, 739, 2024/06/09 19:25:13.945
6, 739, 2024/06/09 19:25:14.147
6, 739, 2024/06/09 19:25:14.349
6, 739, 2024/06/09 19:25:14.550
7, 739, 2024/06/09 19:25:14.752
6, 739, 2024/06/09 19:25:14.953
6, 739, 2024/06/09 19:25:15.155
7, 739, 2024/06/09 19:25:15.356
7, 739, 2024/06/09 19:25:15.557
8, 739, 2024/06/09 19:25:15.759
8, 739, 2024/06/09 19:25:15.960
8, 739, 2024/06/09 19:25:16.162
8, 739, 2024/06/09 19:25:16.363
7, 739, 2024/06/09 19:25:16.565
7, 739, 2024/06/09 19:25:16.766
7, 739, 2024/06/09 19:25:16.967
9, 739, 2024/06/09 19:25:17.169
7, 739, 2024/06/09 19:25:17.371
8, 739, 2024/06/09 19:25:17.572
7, 739, 2024/06/09 19:25:17.773
7, 739, 2024/06/09 19:25:17.975
7, 739, 2024/06/09 19:25:18.176
7, 739, 2024/06/09 19:25:18.378
7, 739, 2024/06/09 19:25:18.579
9, 739, 2024/06/09 19:25:18.781
8, 739, 2024/06/09 19:25:18.982
7, 739, 2024/06/09 19:25:19.184
7, 739, 2024/06/09 19:25:19.385
7, 739, 2024/06/09 19:25:19.587
7, 739, 2024/06/09 19:25:19.788
7, 739, 2024/06/09 19:25:19.990
8, 739, 2024/06/09 19:25:20.192
8, 739, 2024/06/09 19:25:20.393
8, 739, 2024/06/09 19:25:20.594
7, 739, 2024/06/09 19:25:20.796
7, 739, 2024/06/09 19:25:20.997
7, 739, 2024/06/09 19:25:21.199
7, 739, 2024/06/09 19:25:21.400
7, 739, 2024/06/09 19:25:21.602
7, 739, 2024/06/09 19:25:21.803
8, 739, 2024/06/09 19:25:22.004
7, 739, 2024/06/09 19:25:22.206
8, 739, 2024/06/09 19:25:22.408
7, 739, 2024/06/09 19:25:22.609
8, 739, 2024/06/09 19:25:22.810
6, 739, 2024/06/09 19:25:23.012
5, 739, 2024/06/09 19:25:23.213
5, 689, 2024/06/09 19:25:23.415
8, 517, 2024/06/09 19:25:23.618
16, 610, 2024/06/09 19:25:23.870
15, 949, 2024/06/09 19:25:24.071
9, 980, 2024/06/09 19:25:24.273
7, 985, 2024/06/09 19:25:24.474
9, 985, 2024/06/09 19:25:24.675
7, 985, 2024/06/09 19:25:24.876
6, 985, 2024/06/09 19:25:25.078
6, 985, 2024/06/09 19:25:25.279
6, 985, 2024/06/09 19:25:25.481
6, 985, 2024/06/09 19:25:25.682
11, 985, 2024/06/09 19:25:25.883
9, 985, 2024/06/09 19:25:26.084
9, 985, 2024/06/09 19:25:26.286
9, 985, 2024/06/09 19:25:26.487
9, 985, 2024/06/09 19:25:26.689
8, 985, 2024/06/09 19:25:26.890
11, 985, 2024/06/09 19:25:27.092
10, 985, 2024/06/09 19:25:27.293
8, 985, 2024/06/09 19:25:27.495
9, 985, 2024/06/09 19:25:27.696
8, 985, 2024/06/09 19:25:27.897
11, 985, 2024/06/09 19:25:28.099
10, 985, 2024/06/09 19:25:28.301
9, 985, 2024/06/09 19:25:28.502
9, 985, 2024/06/09 19:25:28.704
9, 985, 2024/06/09 19:25:28.905
9, 985, 2024/06/09 19:25:29.107
11, 985, 2024/06/09 19:25:29.308
9, 985, 2024/06/09 19:25:29.510
9, 985, 2024/06/09 19:25:29.711
10, 985, 2024/06/09 19:25:29.912
8, 985, 2024/06/09 19:25:30.114
8, 985, 2024/06/09 19:25:30.315
10, 985, 2024/06/09 19:25:30.517
8, 985, 2024/06/09 19:25:30.719
9, 985, 2024/06/09 19:25:30.920
9, 985, 2024/06/09 19:25:31.122
9, 985, 2024/06/09 19:25:31.323
11, 985, 2024/06/09 19:25:31.525
9, 985, 2024/06/09 19:25:31.726
9, 985, 2024/06/09 19:25:31.927
9, 985, 2024/06/09 19:25:32.129
11, 985, 2024/06/09 19:25:32.330
9, 985, 2024/06/09 19:25:32.532
8, 985, 2024/06/09 19:25:32.733
10, 985, 2024/06/09 19:25:32.934
9, 985, 2024/06/09 19:25:33.136
8, 985, 2024/06/09 19:25:33.337
5, 985, 2024/06/09 19:25:33.539
5, 985, 2024/06/09 19:25:33.740
5, 915, 2024/06/09 19:25:33.941
12, 516, 2024/06/09 19:25:34.144
6, 611, 2024/06/09 19:25:34.346
21, 1078, 2024/06/09 19:25:34.547
13, 1135, 2024/06/09 19:25:34.748
7, 1147, 2024/06/09 19:25:34.950
10, 1147, 2024/06/09 19:25:35.152
7, 1147, 2024/06/09 19:25:35.354
7, 1147, 2024/06/09 19:25:35.555
7, 1147, 2024/06/09 19:25:35.756
9, 1147, 2024/06/09 19:25:35.957
8, 1147, 2024/06/09 19:25:36.159
9, 1147, 2024/06/09 19:25:36.360
9, 1147, 2024/06/09 19:25:36.562
10, 1147, 2024/06/09 19:25:36.763
9, 1147, 2024/06/09 19:25:36.964
9, 1147, 2024/06/09 19:25:37.166
12, 1147, 2024/06/09 19:25:37.368
7, 1147, 2024/06/09 19:25:37.569
12, 1147, 2024/06/09 19:25:37.770
10, 1147, 2024/06/09 19:25:37.972
9, 1147, 2024/06/09 19:25:38.173
10, 1147, 2024/06/09 19:25:38.375
9, 1147, 2024/06/09 19:25:38.576
11, 1147, 2024/06/09 19:25:38.778
10, 1147, 2024/06/09 19:25:38.979
9, 1147, 2024/06/09 19:25:39.181
9, 1147, 2024/06/09 19:25:39.382
9, 1147, 2024/06/09 19:25:39.583
11, 1147, 2024/06/09 19:25:39.785
10, 1147, 2024/06/09 19:25:39.986
10, 1147, 2024/06/09 19:25:40.188
10, 1147, 2024/06/09 19:25:40.389
9, 1147, 2024/06/09 19:25:40.591
9, 1147, 2024/06/09 19:25:40.792
9, 1147, 2024/06/09 19:25:40.993
10, 1147, 2024/06/09 19:25:41.195
9, 1147, 2024/06/09 19:25:41.396
11, 1147, 2024/06/09 19:25:41.598
10, 1147, 2024/06/09 19:25:41.799
9, 1147, 2024/06/09 19:25:42.001
10, 1147, 2024/06/09 19:25:42.203
10, 1147, 2024/06/09 19:25:42.404
9, 1147, 2024/06/09 19:25:42.606
9, 1147, 2024/06/09 19:25:42.807
9, 1147, 2024/06/09 19:25:43.008
11, 1147, 2024/06/09 19:25:43.210
10, 1147, 2024/06/09 19:25:43.411
11, 1147, 2024/06/09 19:25:43.613
9, 1147, 2024/06/09 19:25:43.814
7, 1147, 2024/06/09 19:25:44.015
5, 1147, 2024/06/09 19:25:44.217
5, 1057, 2024/06/09 19:25:44.418
4, 512, 2024/06/09 19:25:44.621
15, 522, 2024/06/09 19:25:44.823
17, 767, 2024/06/09 19:25:45.025
16, 1397, 2024/06/09 19:25:45.226
9, 1447, 2024/06/09 19:25:45.427
6, 1467, 2024/06/09 19:25:45.629
9, 1467, 2024/06/09 19:25:45.830
8, 1467, 2024/06/09 19:25:46.031
7, 1467, 2024/06/09 19:25:46.233
7, 1467, 2024/06/09 19:25:46.434
7, 1467, 2024/06/09 19:25:46.635
6, 1467, 2024/06/09 19:25:46.836
10, 1467, 2024/06/09 19:25:47.038
9, 1467, 2024/06/09 19:25:47.239
11, 1467, 2024/06/09 19:25:47.440
11, 1467, 2024/06/09 19:25:47.642
10, 1467, 2024/06/09 19:25:47.843
9, 1467, 2024/06/09 19:25:48.045
10, 1467, 2024/06/09 19:25:48.246
13, 1467, 2024/06/09 19:25:48.448
10, 1467, 2024/06/09 19:25:48.650
10, 1467, 2024/06/09 19:25:48.851
10, 1467, 2024/06/09 19:25:49.052
11, 1467, 2024/06/09 19:25:49.254
10, 1467, 2024/06/09 19:25:49.456
12, 1467, 2024/06/09 19:25:49.657
10, 1467, 2024/06/09 19:25:49.858
9, 1467, 2024/06/09 19:25:50.060
9, 1467, 2024/06/09 19:25:50.261
11, 1467, 2024/06/09 19:25:50.463
11, 1467, 2024/06/09 19:25:50.664
10, 1467, 2024/06/09 19:25:50.865
