utilization.gpu [%], memory.used [MiB], timestamp
9, 427, 2024/06/09 19:12:48.164
20, 427, 2024/06/09 19:12:48.368
10, 427, 2024/06/09 19:12:48.571
10, 465, 2024/06/09 19:12:48.775
44, 448, 2024/06/09 19:12:48.977
28, 442, 2024/06/09 19:12:49.180
22, 421, 2024/06/09 19:12:49.383
9, 421, 2024/06/09 19:12:49.587
50, 486, 2024/06/09 19:12:49.790
27, 474, 2024/06/09 19:12:49.993
11, 447, 2024/06/09 19:12:50.196
26, 431, 2024/06/09 19:12:50.399
18, 475, 2024/06/09 19:12:50.601
31, 547, 2024/06/09 19:12:50.805
49, 505, 2024/06/09 19:12:51.007
12, 472, 2024/06/09 19:12:51.209
4, 463, 2024/06/09 19:12:51.410
5, 490, 2024/06/09 19:12:51.612
9, 554, 2024/06/09 19:12:51.814
15, 512, 2024/06/09 19:12:52.016
9, 480, 2024/06/09 19:12:52.217
6, 464, 2024/06/09 19:12:52.419
3, 455, 2024/06/09 19:12:52.620
7, 547, 2024/06/09 19:12:52.822
52, 570, 2024/06/09 19:12:53.024
12, 514, 2024/06/09 19:12:53.226
7, 482, 2024/06/09 19:12:53.427
9, 458, 2024/06/09 19:12:53.629
14, 531, 2024/06/09 19:12:53.831
40, 506, 2024/06/09 19:12:54.034
29, 475, 2024/06/09 19:12:54.237
17, 475, 2024/06/09 19:12:54.440
15, 445, 2024/06/09 19:12:54.643
19, 501, 2024/06/09 19:12:54.848
37, 575, 2024/06/09 19:12:55.052
44, 560, 2024/06/09 19:12:55.255
29, 512, 2024/06/09 19:12:55.457
20, 472, 2024/06/09 19:12:55.660
11, 473, 2024/06/09 19:12:55.864
29, 538, 2024/06/09 19:12:56.070
36, 435, 2024/06/09 19:12:56.275
34, 395, 2024/06/09 19:12:56.478
21, 395, 2024/06/09 19:12:56.680
12, 438, 2024/06/09 19:12:56.884
49, 439, 2024/06/09 19:12:57.089
21, 427, 2024/06/09 19:12:57.291
18, 419, 2024/06/09 19:12:57.494
22, 403, 2024/06/09 19:12:57.698
18, 478, 2024/06/09 19:12:57.903
43, 484, 2024/06/09 19:12:58.107
29, 440, 2024/06/09 19:12:58.310
19, 416, 2024/06/09 19:12:58.513
11, 415, 2024/06/09 19:12:58.716
16, 459, 2024/06/09 19:12:58.920
24, 467, 2024/06/09 19:12:59.127
9, 475, 2024/06/09 19:12:59.330
30, 506, 2024/06/09 19:12:59.533
31, 454, 2024/06/09 19:12:59.737
27, 434, 2024/06/09 19:12:59.941
23, 418, 2024/06/09 19:13:00.145
12, 491, 2024/06/09 19:13:00.348
46, 429, 2024/06/09 19:13:00.550
31, 432, 2024/06/09 19:13:00.754
17, 434, 2024/06/09 19:13:00.957
25, 401, 2024/06/09 19:13:01.160
13, 470, 2024/06/09 19:13:01.363
44, 452, 2024/06/09 19:13:01.566
6, 480, 2024/06/09 19:13:01.770
32, 463, 2024/06/09 19:13:01.973
18, 514, 2024/06/09 19:13:02.176
48, 507, 2024/06/09 19:13:02.380
15, 522, 2024/06/09 19:13:02.581
15, 541, 2024/06/09 19:13:02.783
11, 533, 2024/06/09 19:13:02.985
8, 493, 2024/06/09 19:13:03.186
10, 571, 2024/06/09 19:13:03.388
17, 530, 2024/06/09 19:13:03.589
4, 509, 2024/06/09 19:13:03.791
11, 485, 2024/06/09 19:13:03.992
10, 558, 2024/06/09 19:13:04.194
15, 544, 2024/06/09 19:13:04.395
17, 494, 2024/06/09 19:13:04.597
9, 543, 2024/06/09 19:13:04.799
15, 543, 2024/06/09 19:13:05.000
4, 497, 2024/06/09 19:13:05.202
20, 507, 2024/06/09 19:13:05.404
21, 487, 2024/06/09 19:13:05.608
15, 567, 2024/06/09 19:13:05.810
41, 464, 2024/06/09 19:13:06.013
36, 416, 2024/06/09 19:13:06.216
19, 408, 2024/06/09 19:13:06.419
16, 426, 2024/06/09 19:13:06.621
18, 482, 2024/06/09 19:13:06.824
44, 459, 2024/06/09 19:13:07.027
16, 501, 2024/06/09 19:13:07.230
30, 459, 2024/06/09 19:13:07.433
42, 480, 2024/06/09 19:13:07.637
34, 432, 2024/06/09 19:13:07.844
33, 477, 2024/06/09 19:13:08.047
5, 477, 2024/06/09 19:13:08.250
25, 457, 2024/06/09 19:13:08.453
11, 439, 2024/06/09 19:13:08.655
2, 439, 2024/06/09 19:13:08.857
13, 490, 2024/06/09 19:13:09.058
9, 468, 2024/06/09 19:13:09.260
8, 436, 2024/06/09 19:13:09.461
2, 436, 2024/06/09 19:13:09.662
14, 495, 2024/06/09 19:13:09.864
10, 432, 2024/06/09 19:13:10.065
8, 424, 2024/06/09 19:13:10.266
11, 483, 2024/06/09 19:13:10.468
10, 477, 2024/06/09 19:13:10.669
9, 445, 2024/06/09 19:13:10.870
7, 477, 2024/06/09 19:13:11.072
11, 482, 2024/06/09 19:13:11.274
11, 476, 2024/06/09 19:13:11.475
5, 442, 2024/06/09 19:13:11.676
3, 442, 2024/06/09 19:13:11.879
39, 497, 2024/06/09 19:13:12.082
38, 507, 2024/06/09 19:13:12.284
29, 523, 2024/06/09 19:13:12.487
29, 505, 2024/06/09 19:13:12.691
43, 497, 2024/06/09 19:13:12.895
1, 497, 2024/06/09 19:13:13.098
41, 524, 2024/06/09 19:13:13.303
32, 550, 2024/06/09 19:13:13.505
25, 510, 2024/06/09 19:13:13.710
3, 510, 2024/06/09 19:13:13.914
45, 545, 2024/06/09 19:13:14.117
31, 562, 2024/06/09 19:13:14.320
26, 498, 2024/06/09 19:13:14.523
44, 533, 2024/06/09 19:13:14.727
24, 471, 2024/06/09 19:13:14.930
36, 415, 2024/06/09 19:13:15.133
35, 450, 2024/06/09 19:13:15.337
19, 434, 2024/06/09 19:13:15.540
38, 436, 2024/06/09 19:13:15.744
6, 436, 2024/06/09 19:13:15.947
43, 463, 2024/06/09 19:13:16.150
29, 481, 2024/06/09 19:13:16.353
23, 409, 2024/06/09 19:13:16.556
46, 452, 2024/06/09 19:13:16.760
13, 449, 2024/06/09 19:13:16.962
12, 484, 2024/06/09 19:13:17.163
3, 468, 2024/06/09 19:13:17.365
11, 478, 2024/06/09 19:13:17.566
4, 462, 2024/06/09 19:13:17.768
4, 502, 2024/06/09 19:13:17.970
14, 499, 2024/06/09 19:13:18.171
12, 475, 2024/06/09 19:13:18.373
2, 478, 2024/06/09 19:13:18.574
15, 497, 2024/06/09 19:13:18.776
4, 484, 2024/06/09 19:13:18.978
16, 466, 2024/06/09 19:13:19.179
6, 501, 2024/06/09 19:13:19.381
14, 503, 2024/06/09 19:13:19.582
38, 479, 2024/06/09 19:13:19.787
26, 514, 2024/06/09 19:13:19.989
23, 498, 2024/06/09 19:13:20.192
27, 500, 2024/06/09 19:13:20.395
12, 500, 2024/06/09 19:13:20.598
0, 468, 2024/06/09 19:13:20.802
44, 511, 2024/06/09 19:13:21.005
38, 495, 2024/06/09 19:13:21.207
14, 495, 2024/06/09 19:13:21.410
3, 479, 2024/06/09 19:13:21.613
45, 514, 2024/06/09 19:13:21.816
38, 516, 2024/06/09 19:13:22.018
12, 516, 2024/06/09 19:13:22.221
0, 516, 2024/06/09 19:13:22.424
0, 516, 2024/06/09 19:13:22.626
39, 527, 2024/06/09 19:13:22.830
22, 497, 2024/06/09 19:13:23.032
42, 438, 2024/06/09 19:13:23.238
27, 465, 2024/06/09 19:13:23.440
26, 449, 2024/06/09 19:13:23.644
14, 423, 2024/06/09 19:13:23.848
34, 423, 2024/06/09 19:13:24.051
2, 423, 2024/06/09 19:13:24.254
5, 481, 2024/06/09 19:13:24.455
43, 452, 2024/06/09 19:13:24.659
9, 462, 2024/06/09 19:13:24.862
40, 462, 2024/06/09 19:13:25.064
43, 465, 2024/06/09 19:13:25.268
9, 475, 2024/06/09 19:13:25.471
23, 443, 2024/06/09 19:13:25.676
22, 427, 2024/06/09 19:13:25.881
26, 490, 2024/06/09 19:13:26.084
38, 454, 2024/06/09 19:13:26.286
18, 454, 2024/06/09 19:13:26.489
21, 430, 2024/06/09 19:13:26.692
9, 430, 2024/06/09 19:13:26.896
8, 430, 2024/06/09 19:13:27.099
9, 430, 2024/06/09 19:13:27.303
26, 481, 2024/06/09 19:13:27.507
28, 465, 2024/06/09 19:13:27.711
22, 475, 2024/06/09 19:13:27.914
30, 527, 2024/06/09 19:13:28.117
48, 506, 2024/06/09 19:13:28.321
9, 492, 2024/06/09 19:13:28.524
24, 487, 2024/06/09 19:13:28.727
26, 503, 2024/06/09 19:13:28.933
39, 514, 2024/06/09 19:13:29.135
34, 472, 2024/06/09 19:13:29.339
27, 464, 2024/06/09 19:13:29.543
19, 507, 2024/06/09 19:13:29.746
37, 485, 2024/06/09 19:13:29.950
35, 477, 2024/06/09 19:13:30.153
18, 538, 2024/06/09 19:13:30.356
45, 506, 2024/06/09 19:13:30.559
26, 498, 2024/06/09 19:13:30.763
20, 490, 2024/06/09 19:13:30.966
11, 522, 2024/06/09 19:13:31.170
38, 533, 2024/06/09 19:13:31.374
27, 501, 2024/06/09 19:13:31.577
25, 492, 2024/06/09 19:13:31.782
17, 549, 2024/06/09 19:13:31.985
44, 543, 2024/06/09 19:13:32.188
26, 495, 2024/06/09 19:13:32.391
18, 503, 2024/06/09 19:13:32.594
16, 554, 2024/06/09 19:13:32.798
42, 538, 2024/06/09 19:13:33.001
9, 382, 2024/06/09 19:13:33.207
9, 382, 2024/06/09 19:13:33.408
3, 382, 2024/06/09 19:13:33.609
2, 382, 2024/06/09 19:13:33.811
3, 382, 2024/06/09 19:13:34.012
2, 382, 2024/06/09 19:13:34.214
2, 382, 2024/06/09 19:13:34.415
2, 382, 2024/06/09 19:13:34.616
1, 382, 2024/06/09 19:13:34.818
0, 382, 2024/06/09 19:13:35.020
0, 382, 2024/06/09 19:13:35.221
0, 382, 2024/06/09 19:13:35.422
0, 382, 2024/06/09 19:13:35.623
0, 382, 2024/06/09 19:13:35.825
0, 382, 2024/06/09 19:13:36.026
0, 382, 2024/06/09 19:13:36.228
0, 382, 2024/06/09 19:13:36.429
0, 382, 2024/06/09 19:13:36.631
0, 382, 2024/06/09 19:13:36.833
0, 382, 2024/06/09 19:13:37.035
0, 382, 2024/06/09 19:13:37.237
0, 382, 2024/06/09 19:13:37.438
0, 382, 2024/06/09 19:13:37.640
0, 382, 2024/06/09 19:13:37.843
0, 382, 2024/06/09 19:13:38.044
0, 382, 2024/06/09 19:13:38.246
0, 382, 2024/06/09 19:13:38.448
0, 382, 2024/06/09 19:13:38.649
0, 382, 2024/06/09 19:13:38.853
0, 382, 2024/06/09 19:13:39.055
0, 382, 2024/06/09 19:13:39.257
0, 382, 2024/06/09 19:13:39.458
0, 382, 2024/06/09 19:13:39.660
0, 382, 2024/06/09 19:13:39.862
0, 382, 2024/06/09 19:13:40.064
0, 382, 2024/06/09 19:13:40.265
0, 382, 2024/06/09 19:13:40.467
0, 382, 2024/06/09 19:13:40.668
0, 382, 2024/06/09 19:13:40.871
0, 382, 2024/06/09 19:13:41.072
0, 382, 2024/06/09 19:13:41.274
0, 382, 2024/06/09 19:13:41.475
0, 382, 2024/06/09 19:13:41.677
0, 382, 2024/06/09 19:13:41.879
0, 382, 2024/06/09 19:13:42.081
0, 382, 2024/06/09 19:13:42.282
0, 382, 2024/06/09 19:13:42.484
0, 382, 2024/06/09 19:13:42.686
0, 382, 2024/06/09 19:13:42.888
0, 382, 2024/06/09 19:13:43.090
0, 382, 2024/06/09 19:13:43.291
0, 382, 2024/06/09 19:13:43.493
2, 382, 2024/06/09 19:13:43.695
4, 382, 2024/06/09 19:13:43.899
13, 383, 2024/06/09 19:13:44.102
9, 383, 2024/06/09 19:13:44.306
0, 383, 2024/06/09 19:13:44.509
0, 383, 2024/06/09 19:13:44.711
0, 383, 2024/06/09 19:13:44.914
0, 383, 2024/06/09 19:13:45.115
0, 383, 2024/06/09 19:13:45.317
0, 383, 2024/06/09 19:13:45.519
0, 383, 2024/06/09 19:13:45.721
0, 383, 2024/06/09 19:13:45.923
0, 383, 2024/06/09 19:13:46.124
0, 383, 2024/06/09 19:13:46.326
0, 383, 2024/06/09 19:13:46.528
0, 383, 2024/06/09 19:13:46.730
0, 383, 2024/06/09 19:13:46.932
0, 383, 2024/06/09 19:13:47.133
0, 383, 2024/06/09 19:13:47.335
0, 383, 2024/06/09 19:13:47.537
0, 383, 2024/06/09 19:13:47.739
0, 383, 2024/06/09 19:13:47.941
0, 383, 2024/06/09 19:13:48.143
0, 383, 2024/06/09 19:13:48.344
0, 383, 2024/06/09 19:13:48.546
0, 383, 2024/06/09 19:13:48.748
0, 383, 2024/06/09 19:13:48.950
