cpu,memory,timestamp
0,9113.6,19:11:33
5,9113.6,19:11:34
0,9113.6,19:11:34
5,9113.6,19:11:34
5,9113.6,19:11:34
10,9113.6,19:11:34
5,9113.6,19:11:35
5,9113.6,19:11:35
0,9113.6,19:11:35
5,9113.6,19:11:35
0,9113.6,19:11:35
5,9113.6,19:11:36
5,9113.6,19:11:36
5,9113.6,19:11:36
0,9113.6,19:11:36
5,9113.6,19:11:36
9.5,9113.6,19:11:37
0,9113.6,19:11:37
5,9113.6,19:11:37
0,9113.6,19:11:37
5,9113.6,19:11:37
5,9113.6,19:11:38
0,9113.6,19:11:38
5,9113.6,19:11:38
5,9113.6,19:11:38
5,9113.6,19:11:38
5,9113.6,19:11:39
0,9113.6,19:11:39
5,9113.6,19:11:39
15,9113.6,19:11:39
0,9113.6,19:11:39
5,9113.6,19:11:40
5,9113.6,19:11:40
5,9113.6,19:11:40
0,9113.6,19:11:40
5,9113.6,19:11:40
5,9113.6,19:11:41
0,9113.6,19:11:41
5,9113.6,19:11:41
0,9113.6,19:11:41
10,9113.6,19:11:41
5,9113.6,19:11:42
0,9113.6,19:11:42
5,9113.6,19:11:42
0,9113.6,19:11:42
5,9113.6,19:11:43
0,9113.6,19:11:43
20,9113.6,19:11:43
0,9113.6,19:11:43
50,9113.6,19:11:43
20,9113.6,19:11:44
5,9113.6,19:11:44
4.8,9113.6,19:11:44
0,9113.6,19:11:44
5,9113.6,19:11:44
5,9113.6,19:11:45
165,9113.6,19:11:45
110,9113.6,19:11:45
50,9113.6,19:11:45
5,9113.6,19:11:45
5,9113.6,19:11:46
5,9113.6,19:11:46
5,9113.6,19:11:46
5,9113.6,19:11:46
40,9113.6,19:11:46
45,9113.6,19:11:47
60,9113.6,19:11:47
70,9113.6,19:11:47
65,9113.6,19:11:47
80,9113.6,19:11:47
66.7,9113.6,19:11:48
75,9113.6,19:11:48
80,9113.6,19:11:48
195,9113.6,19:11:48
295,9113.6,19:11:48
215,9113.6,19:11:49
250,9113.6,19:11:49
350,9113.6,19:11:49
280,9113.6,19:11:49
180,9113.6,19:11:49
250,9113.6,19:11:50
70,9113.6,19:11:50
40,9113.6,19:11:50
305,9113.6,19:11:50
255,9113.6,19:11:50
140,9113.6,19:11:51
128.6,9113.6,19:11:51
100,9113.6,19:11:51
105,9113.6,19:11:51
140,9113.6,19:11:51
105,9113.6,19:11:52
105,9113.6,19:11:52
115,9113.6,19:11:52
130,9113.6,19:11:52
245,9113.6,19:11:52
260,9113.6,19:11:53
100,9113.6,19:11:53
105,9113.6,19:11:53
305,9113.6,19:11:53
170,9113.6,19:11:53
155,9113.6,19:11:54
345,9113.6,19:11:54
157.1,9113.6,19:11:54
130,9113.6,19:11:54
330,9113.6,19:11:54
175,9113.6,19:11:55
370,9113.6,19:11:55
295,9113.6,19:11:55
190,9113.6,19:11:55
235,9113.6,19:11:55
335,9113.6,19:11:56
250,9113.6,19:11:56
210,9113.6,19:11:56
110,9113.6,19:11:56
70,9113.6,19:11:56
80,9113.6,19:11:57
265,9113.6,19:11:57
240,9113.6,19:11:57
170,9113.6,19:11:57
190,9113.6,19:11:57
190.5,9113.6,19:11:58
195,9113.6,19:11:58
130,9113.6,19:11:58
290,9113.6,19:11:58
280,9113.6,19:11:58
215,9113.6,19:11:59
160,9113.6,19:11:59
315,9113.6,19:11:59
310,9113.6,19:11:59
270,9113.6,19:11:59
275,9113.6,19:12:00
320,9113.6,19:12:00
325,9113.6,19:12:00
245,9113.6,19:12:00
220,9113.6,19:12:00
250,9113.6,19:12:01
350,9113.6,19:12:01
266.7,9113.6,19:12:01
270,9113.6,19:12:01
205,9113.6,19:12:01
125,9113.6,19:12:02
135,9113.6,19:12:02
305,9113.6,19:12:02
165,9113.6,19:12:02
60,9113.6,19:12:02
290,9113.6,19:12:03
245,9113.6,19:12:03
220,9113.6,19:12:03
195,9113.6,19:12:03
235,9113.6,19:12:03
305,9113.6,19:12:04
285,9113.6,19:12:04
200,9113.6,19:12:04
115,9113.6,19:12:04
166.7,9113.6,19:12:04
260,9113.6,19:12:05
95,9113.6,19:12:05
70,9113.6,19:12:05
45,9113.6,19:12:05
60,9113.6,19:12:05
175,9113.6,19:12:06
50,9113.6,19:12:06
70,9113.6,19:12:06
65,9113.6,19:12:06
110,9113.6,19:12:06
310,9113.6,19:12:07
325,9113.6,19:12:07
240,9113.6,19:12:07
