cpu,memory,timestamp
15,9420.8,15:50:03
30,9420.8,15:50:03
165,9420.8,15:50:03
395,9420.8,15:50:04
380,9420.8,15:50:04
395,9420.8,15:50:04
375,9420.8,15:50:04
390,9420.8,15:50:04
280,9420.8,15:50:05
145,9420.8,15:50:05
135,9420.8,15:50:05
120,9420.8,15:50:05
140,9420.8,15:50:05
114.3,9420.8,15:50:06
120,9420.8,15:50:06
130,9420.8,15:50:06
120,9420.8,15:50:06
115,9420.8,15:50:06
120,9420.8,15:50:07
115,9420.8,15:50:07
120,9420.8,15:50:07
115,9420.8,15:50:07
120,9420.8,15:50:07
115,9420.8,15:50:08
120,9420.8,15:50:08
115,9420.8,15:50:08
125,9420.8,15:50:08
135,9420.8,15:50:08
166.7,9420.8,15:50:09
135,9420.8,15:50:09
145,9420.8,15:50:09
140,9420.8,15:50:09
125,9420.8,15:50:09
130,9420.8,15:50:10
130,9420.8,15:50:10
125,9420.8,15:50:10
125,9420.8,15:50:10
330,9420.8,15:50:10
370,9420.8,15:50:11
390,9420.8,15:50:11
390,9420.8,15:50:11
355,9420.8,15:50:11
360,9420.8,15:50:11
385,9420.8,15:50:12
352.4,9420.8,15:50:12
390,9420.8,15:50:12
385,9420.8,15:50:12
375,9420.8,15:50:12
310,9420.8,15:50:13
260,9420.8,15:50:13
185,9420.8,15:50:13
185,9420.8,15:50:13
285,9420.8,15:50:13
385,9420.8,15:50:14
370,9420.8,15:50:14
355,9420.8,15:50:14
315,9420.8,15:50:14
335,9420.8,15:50:14
285,9420.8,15:50:15
330,9420.8,15:50:15
323.8,9420.8,15:50:15
320,9420.8,15:50:15
320,9420.8,15:50:15
355,9420.8,15:50:16
330,9420.8,15:50:16
310,9420.8,15:50:16
345,9420.8,15:50:16
380,9420.8,15:50:16
360,9420.8,15:50:17
390,9420.8,15:50:17
380,9420.8,15:50:17
390,9420.8,15:50:17
390,9420.8,15:50:17
380,9420.8,15:50:18
380,9420.8,15:50:18
370,9420.8,15:50:18
342.9,9420.8,15:50:18
385,9420.8,15:50:18
385,9420.8,15:50:19
380,9420.8,15:50:19
380,9420.8,15:50:19
375,9420.8,15:50:19
385,9420.8,15:50:19
375,9420.8,15:50:20
380,9420.8,15:50:20
370,9420.8,15:50:20
370,9420.8,15:50:20
350,9420.8,15:50:20
370,9420.8,15:50:21
390,9420.8,15:50:21
375,9420.8,15:50:21
385,9420.8,15:50:21
371.4,9420.8,15:50:21
345,9420.8,15:50:22
350,9420.8,15:50:22
365,9420.8,15:50:22
395,9420.8,15:50:22
395,9420.8,15:50:22
390,9420.8,15:50:23
385,9420.8,15:50:23
390,9420.8,15:50:23
390,9420.8,15:50:23
395,9420.8,15:50:23
380,9420.8,15:50:24
310,9420.8,15:50:24
315,9420.8,15:50:24
325,9420.8,15:50:24
295,9420.8,15:50:24
309.5,9420.8,15:50:25
165,9420.8,15:50:25
140,9420.8,15:50:25
150,9420.8,15:50:25
185,9420.8,15:50:26
315,9420.8,15:50:26
370,9420.8,15:50:26
330,9420.8,15:50:26
290,9420.8,15:50:26
160,9420.8,15:50:27
85,9420.8,15:50:27
340,9420.8,15:50:27
385,9420.8,15:50:27
352.4,9420.8,15:50:27
240,9420.8,15:50:28
370,9420.8,15:50:28
390,9420.8,15:50:28
375,9420.8,15:50:28
360,9420.8,15:50:28
205,9420.8,15:50:29
235,9420.8,15:50:29
295,9420.8,15:50:29
355,9420.8,15:50:29
370,9420.8,15:50:29
365,9420.8,15:50:30
240,9420.8,15:50:30
25,9420.8,15:50:30
265,9420.8,15:50:30
347.6,9420.8,15:50:30
385,9420.8,15:50:31
385,9420.8,15:50:31
380,9420.8,15:50:31
385,9420.8,15:50:31
380,9420.8,15:50:31
380,9420.8,15:50:32
395,9420.8,15:50:32
385,9420.8,15:50:32
380,9420.8,15:50:32
330,9420.8,15:50:32
50,9420.8,15:50:33
105,9420.8,15:50:33
345,9420.8,15:50:33
375,9420.8,15:50:33
365,9420.8,15:50:33
370,9420.8,15:50:34
361.9,9420.8,15:50:34
240,9420.8,15:50:34
20,9420.8,15:50:34
300,9420.8,15:50:34
320,9420.8,15:50:35
380,9420.8,15:50:35
390,9420.8,15:50:35
380,9420.8,15:50:35
355,9420.8,15:50:35
385,9420.8,15:50:36
365,9420.8,15:50:36
360,9420.8,15:50:36
345,9420.8,15:50:36
365,9420.8,15:50:36
330,9420.8,15:50:37
165,9420.8,15:50:37
19,9420.8,15:50:37
275,9420.8,15:50:37
380,9420.8,15:50:37
360,9420.8,15:50:38
380,9420.8,15:50:38
360,9420.8,15:50:38
250,9420.8,15:50:38
210,9420.8,15:50:38
375,9420.8,15:50:39
357.1,9420.8,15:50:39
355,9420.8,15:50:39
370,9420.8,15:50:39
370,9420.8,15:50:39
390,9420.8,15:50:40
375,9420.8,15:50:40
390,9420.8,15:50:40
365,9420.8,15:50:40
340,9420.8,15:50:40
280,9420.8,15:50:41
220,9420.8,15:50:41
290,9420.8,15:50:41
380,9420.8,15:50:41
352.4,9420.8,15:50:41
375,9420.8,15:50:42
270,9420.8,15:50:42
90,9420.8,15:50:42
360,9420.8,15:50:42
360,9420.8,15:50:42
365,9420.8,15:50:43
360,9420.8,15:50:43
370,9420.8,15:50:43
360,9420.8,15:50:43
347.6,9420.8,15:50:43
345,9420.8,15:50:44
380,9420.8,15:50:44
370,9420.8,15:50:44
380,9420.8,15:50:44
355,9420.8,15:50:44
360,9420.8,15:50:45
130,9420.8,15:50:45
110,9420.8,15:50:45
340,9420.8,15:50:45
350,9420.8,15:50:45
335,9420.8,15:50:46
45,9420.8,15:50:46
38.1,9420.8,15:50:46
130,9420.8,15:50:46
325,9420.8,15:50:46
375,9420.8,15:50:47
335,9420.8,15:50:47
235,9420.8,15:50:47
25,9420.8,15:50:47
155,9420.8,15:50:47
170,9420.8,15:50:48
25,9420.8,15:50:48
45,9420.8,15:50:48
215,9420.8,15:50:48
20,9420.8,15:50:48
25,9420.8,15:50:49
140,9420.8,15:50:49
347.6,9420.8,15:50:49
355,9420.8,15:50:49
370,9420.8,15:50:49
345,9420.8,15:50:50
335,9420.8,15:50:50
355,9420.8,15:50:50
25,9420.8,15:50:50
55,9420.8,15:50:50
295,9420.8,15:50:51
360,9420.8,15:50:51
230,9420.8,15:50:51
20,9420.8,15:50:51
100,9420.8,15:50:51
340,9420.8,15:50:52
390,9420.8,15:50:52
370,9420.8,15:50:52
366.7,9420.8,15:50:52
390,9420.8,15:50:52
380,9420.8,15:50:53
375,9420.8,15:50:53
160,9420.8,15:50:53
150,9420.8,15:50:53
115,9420.8,15:50:53
160,9420.8,15:50:54
130,9420.8,15:50:54
120,9420.8,15:50:54
115,9420.8,15:50:54
120,9420.8,15:50:54
115,9420.8,15:50:55
120,9420.8,15:50:55
110,9420.8,15:50:55
120,9420.8,15:50:55
109.5,9420.8,15:50:55
115,9420.8,15:50:56
115,9420.8,15:50:56
115,9420.8,15:50:56
115,9420.8,15:50:56
195,9420.8,15:50:56
155,9420.8,15:50:57
115,9420.8,15:50:57
120,9420.8,15:50:57
145,9420.8,15:50:57
150,9420.8,15:50:57
130,9420.8,15:50:58
125,9420.8,15:50:58
130,9420.8,15:50:58
125,9420.8,15:50:58
361.9,9420.8,15:50:58
385,9420.8,15:50:59
385,9420.8,15:50:59
350,9420.8,15:50:59
375,9420.8,15:50:59
370,9420.8,15:50:59
370,9420.8,15:51:00
380,9420.8,15:51:00
360,9420.8,15:51:00
395,9420.8,15:51:00
360,9420.8,15:51:00
340,9420.8,15:51:01
170,9420.8,15:51:01
195,9420.8,15:51:01
100,9420.8,15:51:01
305,9420.8,15:51:01
366.7,9420.8,15:51:02
370,9420.8,15:51:02
385,9420.8,15:51:02
275,9420.8,15:51:02
305,9420.8,15:51:02
285,9420.8,15:51:03
370,9420.8,15:51:03
350,9420.8,15:51:03
300,9420.8,15:51:03
310,9420.8,15:51:03
350,9420.8,15:51:04
360,9420.8,15:51:04
335,9420.8,15:51:04
360,9420.8,15:51:04
355,9420.8,15:51:04
314.3,9420.8,15:51:05
365,9420.8,15:51:05
375,9420.8,15:51:05
385,9420.8,15:51:05
390,9420.8,15:51:05
385,9420.8,15:51:06
390,9420.8,15:51:06
370,9420.8,15:51:06
380,9420.8,15:51:06
380,9420.8,15:51:06
385,9420.8,15:51:07
385,9420.8,15:51:07
375,9420.8,15:51:07
375,9420.8,15:51:07
380,9420.8,15:51:07
375,9420.8,15:51:08
366.7,9420.8,15:51:08
370,9420.8,15:51:08
365,9420.8,15:51:08
380,9420.8,15:51:08
360,9420.8,15:51:09
385,9420.8,15:51:09
385,9420.8,15:51:09
385,9420.8,15:51:09
375,9420.8,15:51:09
370,9420.8,15:51:10
335,9420.8,15:51:10
360,9420.8,15:51:10
380,9420.8,15:51:10
385,9420.8,15:51:10
390,9420.8,15:51:11
376.2,9420.8,15:51:11
390,9420.8,15:51:11
395,9420.8,15:51:11
390,9420.8,15:51:11
345,9420.8,15:51:12
250,9420.8,15:51:12
375,9420.8,15:51:12
285,9420.8,15:51:12
340,9420.8,15:51:12
240,9420.8,15:51:13
150,9420.8,15:51:13
145,9420.8,15:51:13
240,9420.8,15:51:13
320,9420.8,15:51:13
370,9420.8,15:51:14
361.9,9420.8,15:51:14
285,9420.8,15:51:14
55,9420.8,15:51:14
25,9420.8,15:51:14
315,9420.8,15:51:15
385,9420.8,15:51:15
390,9420.8,15:51:15
330,9420.8,15:51:15
275,9420.8,15:51:15
380,9420.8,15:51:16
385,9420.8,15:51:16
375,9420.8,15:51:16
