cpu,memory,timestamp
6.7,13516.8,01:37:20
5,13516.8,01:37:20
5,13516.8,01:37:20
5,13516.8,01:37:21
5,13516.8,01:37:21
5,13516.8,01:37:21
0,13516.8,01:37:21
5,13516.8,01:37:21
5,13516.8,01:37:22
5,13516.8,01:37:22
45,13516.8,01:37:22
40,13516.8,01:37:22
4.8,13516.8,01:37:22
80,13516.8,01:37:23
140,13516.8,01:37:23
140,13516.8,01:37:23
5,13516.8,01:37:23
5,13516.8,01:37:23
10,13516.8,01:37:24
10,13516.8,01:37:24
5,13516.8,01:37:24
5,13516.8,01:37:24
15,13516.8,01:37:24
10,13516.8,01:37:25
5,13516.8,01:37:25
50,13516.8,01:37:25
50,13516.8,01:37:25
25,13516.8,01:37:25
28.6,13516.8,01:37:26
40,13516.8,01:37:26
40,13516.8,01:37:26
40,13516.8,01:37:26
40,13516.8,01:37:27
40,13516.8,01:37:27
35,13516.8,01:37:27
35,13516.8,01:37:27
45,13516.8,01:37:27
45,13516.8,01:37:28
35,13516.8,01:37:28
40,13516.8,01:37:28
40,13516.8,01:37:28
65,13516.8,01:37:28
180,13516.8,01:37:29
342.9,13516.8,01:37:29
380,13516.8,01:37:29
365,13516.8,01:37:29
385,13516.8,01:37:29
300,13516.8,01:37:30
310,13516.8,01:37:30
105,13516.8,01:37:30
120,13516.8,01:37:30
125,13516.8,01:37:30
150,13516.8,01:37:31
105,13516.8,01:37:31
105,13516.8,01:37:31
100,13516.8,01:37:31
145,13516.8,01:37:31
105,13516.8,01:37:32
100,13516.8,01:37:32
105,13516.8,01:37:32
125,13516.8,01:37:32
330,13516.8,01:37:32
240,13516.8,01:37:33
300,13516.8,01:37:33
390,13516.8,01:37:33
325,13516.8,01:37:33
105,13516.8,01:37:33
285,13516.8,01:37:34
210,13516.8,01:37:34
165,13516.8,01:37:34
110,13516.8,01:37:34
135,13516.8,01:37:34
370,13516.8,01:37:35
214.3,13516.8,01:37:35
380,13516.8,01:37:35
285,13516.8,01:37:35
220,13516.8,01:37:35
185,13516.8,01:37:36
120,13516.8,01:37:36
125,13516.8,01:37:36
195.2,13516.8,01:37:36
395,13516.8,01:37:36
380,13516.8,01:37:37
380,13516.8,01:37:37
390,13516.8,01:37:37
170,13516.8,01:37:37
120,13516.8,01:37:37
180,13516.8,01:37:38
385,13516.8,01:37:38
200,13516.8,01:37:38
115,13516.8,01:37:38
115,13516.8,01:37:38
130,13516.8,01:37:39
130,13516.8,01:37:39
357.1,13516.8,01:37:39
390,13516.8,01:37:39
190,13516.8,01:37:39
120,13516.8,01:37:40
210,13516.8,01:37:40
365,13516.8,01:37:40
165,13516.8,01:37:40
195,13516.8,01:37:40
135,13516.8,01:37:41
280,13516.8,01:37:41
395,13516.8,01:37:41
315,13516.8,01:37:41
125,13516.8,01:37:41
190.5,13516.8,01:37:42
385,13516.8,01:37:42
210,13516.8,01:37:42
125,13516.8,01:37:42
150,13516.8,01:37:42
370,13516.8,01:37:43
400,13516.8,01:37:43
140,13516.8,01:37:43
230,13516.8,01:37:43
380,13516.8,01:37:43
390,13516.8,01:37:44
255,13516.8,01:37:44
120,13516.8,01:37:44
135,13516.8,01:37:44
385,13516.8,01:37:44
376.2,13516.8,01:37:45
245,13516.8,01:37:45
185,13516.8,01:37:45
380,13516.8,01:37:45
380,13516.8,01:37:45
270,13516.8,01:37:46
135,13516.8,01:37:46
160,13516.8,01:37:46
385,13516.8,01:37:46
375,13516.8,01:37:46
120,13516.8,01:37:47
235,13516.8,01:37:47
395,13516.8,01:37:47
390,13516.8,01:37:47
230,13516.8,01:37:47
115,13516.8,01:37:48
257.1,13516.8,01:37:48
390,13516.8,01:37:48
305,13516.8,01:37:48
195,13516.8,01:37:48
385,13516.8,01:37:49
380,13516.8,01:37:49
300,13516.8,01:37:49
