cpu,memory,timestamp
30,9318.4,01:50:36
35,9318.4,01:50:36
30,9318.4,01:50:36
30,9318.4,01:50:36
35,9318.4,01:50:36
30,9318.4,01:50:37
30,9318.4,01:50:37
30,9318.4,01:50:37
35,9318.4,01:50:37
33.3,9318.4,01:50:37
30,9318.4,01:50:38
60,9318.4,01:50:38
30,9318.4,01:50:38
85,9318.4,01:50:38
290,9318.4,01:50:38
240,9318.4,01:50:39
255,9318.4,01:50:39
360,9318.4,01:50:39
105,9318.4,01:50:39
140,9318.4,01:50:39
160,9318.4,01:50:40
125,9318.4,01:50:40
140,9318.4,01:50:40
105,9318.4,01:50:40
105,9318.4,01:50:40
133.3,9318.4,01:50:41
115,9318.4,01:50:41
105,9318.4,01:50:41
110,9318.4,01:50:41
135,9318.4,01:50:41
320,9318.4,01:50:42
210,9318.4,01:50:42
270,9318.4,01:50:42
115,9318.4,01:50:42
115,9318.4,01:50:42
195,9318.4,01:50:43
280,9318.4,01:50:43
115,9318.4,01:50:43
345,9318.4,01:50:43
255,9318.4,01:50:43
215,9318.4,01:50:44
195.2,9318.4,01:50:44
115,9318.4,01:50:44
115,9318.4,01:50:44
335,9318.4,01:50:44
265,9318.4,01:50:45
265,9318.4,01:50:45
120,9318.4,01:50:45
100,9318.4,01:50:45
120,9318.4,01:50:45
120,9318.4,01:50:46
135,9318.4,01:50:46
170,9318.4,01:50:46
270,9318.4,01:50:46
120,9318.4,01:50:46
105,9318.4,01:50:47
125,9318.4,01:50:47
130,9318.4,01:50:47
200,9318.4,01:50:47
265,9318.4,01:50:47
125,9318.4,01:50:48
80,9318.4,01:50:48
130,9318.4,01:50:48
120,9318.4,01:50:48
220,9318.4,01:50:48
240,9318.4,01:50:49
120,9318.4,01:50:49
75,9318.4,01:50:49
125,9318.4,01:50:49
150,9318.4,01:50:49
280,9318.4,01:50:50
145,9318.4,01:50:50
170,9318.4,01:50:50
120,9318.4,01:50:50
180,9318.4,01:50:50
228.6,9318.4,01:50:51
85,9318.4,01:50:51
105,9318.4,01:50:51
80,9318.4,01:50:51
120,9318.4,01:50:51
240,9318.4,01:50:52
185,9318.4,01:50:52
80,9318.4,01:50:52
120,9318.4,01:50:52
140,9318.4,01:50:52
280,9318.4,01:50:53
135,9318.4,01:50:53
110,9318.4,01:50:53
130,9318.4,01:50:53
295,9318.4,01:50:53
110,9318.4,01:50:54
120,9318.4,01:50:54
109.5,9318.4,01:50:54
275,9318.4,01:50:54
135,9318.4,01:50:54
75,9318.4,01:50:55
140,9318.4,01:50:55
240,9318.4,01:50:55
160,9318.4,01:50:55
105,9318.4,01:50:55
155,9318.4,01:50:56
210,9318.4,01:50:56
120,9318.4,01:50:56
115,9318.4,01:50:56
225,9318.4,01:50:56
135,9318.4,01:50:57
95,9318.4,01:50:57
120,9318.4,01:50:57
209.5,9318.4,01:50:57
150,9318.4,01:50:57
80,9318.4,01:50:58
120,9318.4,01:50:58
225,9318.4,01:50:58
125,9318.4,01:50:58
75,9318.4,01:50:58
125,9318.4,01:50:59
310,9318.4,01:50:59
345,9318.4,01:50:59
330,9318.4,01:50:59
210,9318.4,01:50:59
150,9318.4,01:51:00
195,9318.4,01:51:00
180,9318.4,01:51:00
190,9318.4,01:51:00
80,9318.4,01:51:00
119,9318.4,01:51:01
275,9318.4,01:51:01
150,9318.4,01:51:01
220,9318.4,01:51:01
50,9318.4,01:51:01
115,9318.4,01:51:02
255,9318.4,01:51:02
150,9318.4,01:51:02
225,9318.4,01:51:02
125,9318.4,01:51:02
155,9318.4,01:51:03
210,9318.4,01:51:03
225,9318.4,01:51:03
110,9318.4,01:51:03
80,9318.4,01:51:03
190,9318.4,01:51:04
157.1,9318.4,01:51:04
190,9318.4,01:51:04
165,9318.4,01:51:04
110,9318.4,01:51:04
195,9318.4,01:51:05
110,9318.4,01:51:05
190,9318.4,01:51:05
140,9318.4,01:51:05
80,9318.4,01:51:05
150,9318.4,01:51:06
155,9318.4,01:51:06
150,9318.4,01:51:06
