cpu,memory,timestamp
26.7,9830.4,19:46:54
30,9830.4,19:46:54
28.6,9830.4,19:46:54
25,9830.4,19:46:55
35,9830.4,19:46:55
25,9830.4,19:46:55
30,9830.4,19:46:55
30,9830.4,19:46:55
30,9830.4,19:46:56
225,9830.4,19:46:56
5,9830.4,19:46:56
5,9830.4,19:46:56
5,9830.4,19:46:56
5,9830.4,19:46:57
5,9830.4,19:46:57
5,9830.4,19:46:57
5,9830.4,19:46:57
9.5,9830.4,19:46:57
5,9830.4,19:46:58
5,9830.4,19:46:58
5,9830.4,19:46:58
5,9830.4,19:46:58
20,9830.4,19:46:58
5,9830.4,19:46:59
5,9830.4,19:46:59
0,9830.4,19:46:59
5,9830.4,19:46:59
5,9830.4,19:46:59
5,9830.4,19:47:00
5,9830.4,19:47:00
5,9830.4,19:47:00
5,9830.4,19:47:00
0,9830.4,19:47:01
10,9830.4,19:47:01
5,9830.4,19:47:01
30,9830.4,19:47:01
45,9830.4,19:47:01
15,9830.4,19:47:02
5,9830.4,19:47:02
5,9830.4,19:47:02
5,9830.4,19:47:02
5,9830.4,19:47:02
5,9830.4,19:47:03
110,9830.4,19:47:03
140,9830.4,19:47:03
115,9830.4,19:47:03
5,9830.4,19:47:03
0,9830.4,19:47:04
5,9830.4,19:47:04
5,9830.4,19:47:04
5,9830.4,19:47:04
5,9830.4,19:47:04
5,9830.4,19:47:05
5,9830.4,19:47:05
5,9830.4,19:47:05
5,9830.4,19:47:05
5,9830.4,19:47:05
5,9830.4,19:47:06
5,9830.4,19:47:06
55,9830.4,19:47:06
65,9830.4,19:47:06
80,9830.4,19:47:06
85,9830.4,19:47:07
85.7,9830.4,19:47:07
100,9830.4,19:47:07
90,9830.4,19:47:07
80,9830.4,19:47:07
115,9830.4,19:47:08
310,9830.4,19:47:08
325,9830.4,19:47:08
380,9830.4,19:47:08
380,9830.4,19:47:08
380,9830.4,19:47:09
310,9830.4,19:47:09
360,9830.4,19:47:09
240,9830.4,19:47:09
105,9830.4,19:47:09
250,9830.4,19:47:10
133.3,9830.4,19:47:10
295,9830.4,19:47:10
245,9830.4,19:47:10
130,9830.4,19:47:10
155,9830.4,19:47:11
125,9830.4,19:47:11
105,9830.4,19:47:11
125,9830.4,19:47:11
